,Country Name,Country Code,Indicator Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
57,Dominican Republic,DOM,"International tourism, number of arrivals",4125000.0,4306000.0,4563000.0,4690000.0,5141400.0,5600000.0,5959300.0,6188000.0,6569000.0,,
58,Algeria,DZA,"International tourism, number of arrivals",2070000.0,2395000.0,2634000.0,2733000.0,2301000.0,1710000.0,2039000.0,2451000.0,2657000.0,,
59,East Asia & Pacific (excluding high income),EAP,"International tourism, number of arrivals",119848825.689066,127991817.088534,134630642.618281,141424939.948023,144254943.572499,152892000.62772,161115801.849023,172248135.521042,183240497.168252,,
60,Early-demographic dividend,EAR,"International tourism, number of arrivals",179010297.225811,177504436.8298,190286045.83377,198410843.906234,222524716.657863,227478950.711391,221364260.639297,246442870.180975,275587369.477646,,
61,East Asia & Pacific,EAS,"International tourism, number of arrivals",195018784.765336,206832527.896768,221489481.343575,236156147.377598,249070596.175741,263417518.465131,283768499.405776,300522331.533074,320268446.7445,,
62,Europe & Central Asia (excluding high income),ECA,"International tourism, number of arrivals",95915249.7622341,106337493.124713,121920807.530771,130402939.502179,121719077.493729,122345550.582007,113649468.682369,127434727.932425,143462133.550769,,
63,Europe & Central Asia,ECS,"International tourism, number of arrivals",484938945.80246,516232620.437518,541182050.810209,569249315.673091,582994926.209797,608656396.709374,621598529.996853,675130478.961509,712592479.690818,,
64,Ecuador,ECU,"International tourism, number of arrivals",1047000.0,1141000.0,1272000.0,1364000.0,1695000.0,1676000.0,1569000.0,1806000.0,2535000.0,,
65,"Egypt, Arab Rep.",EGY,"International tourism, number of arrivals",14051000.0,9497000.0,11196000.0,9174000.0,9628300.0,9139000.0,5258000.0,8157000.0,11196000.0,,
66,Euro area,EMU,"International tourism, number of arrivals",284198000.0,301387000.0,308010000.0,322755000.0,337777000.0,353222000.0,367252000.0,397086000.0,413959200.0,,
67,Eritrea,ERI,"International tourism, number of arrivals",84000.0,107000.0,129000.0,141000.0,119000.0,114000.0,142000.0,,,,
68,Spain,ESP,"International tourism, number of arrivals",52677000.0,56177000.0,57464000.0,60675000.0,64939000.0,68175000.0,75315000.0,81869000.0,82773000.0,,
69,Estonia,EST,"International tourism, number of arrivals",2511000.0,2823000.0,2957000.0,3111000.0,3160000.0,2961000.0,3131000.0,3244000.0,3234000.0,,
70,Ethiopia,ETH,"International tourism, number of arrivals",468000.0,523000.0,597000.0,681000.0,770000.0,864000.0,871000.0,933000.0,849000.0,,
71,European Union,EUU,"International tourism, number of arrivals",349776000.0,369261000.0,379286000.0,396682000.0,417316000.0,438992000.0,459146000.0,496171000.0,519571200.0,,
72,Fragile and conflict affected situations,FCS,"International tourism, number of arrivals",33324466.9090761,27042755.336638,28928013.8530079,30066932.3050963,,,,,,,
73,Finland,FIN,"International tourism, number of arrivals",2319000.0,2623000.0,2778000.0,2797000.0,2731000.0,2622000.0,2789000.0,3180000.0,3224000.0,,
74,Fiji,FJI,"International tourism, number of arrivals",632000.0,675000.0,661000.0,659000.0,693000.0,755000.0,792000.0,843000.0,870000.0,,
75,France,FRA,"International tourism, number of arrivals",76647000.0,80499000.0,81980000.0,83634000.0,83701000.0,84452000.0,82682000.0,86758000.0,89322000.0,,
76,Faroe Islands,FRO,"International tourism, number of arrivals",,,,,,,,,,,
77,"Micronesia, Fed. Sts.",FSM,"International tourism, number of arrivals",44700.0,35400.0,38300.0,42100.0,35400.0,31200.0,29600.0,,19200.0,,
78,Gabon,GAB,"International tourism, number of arrivals",,,,,,,,,,,
79,United Kingdom,GBR,"International tourism, number of arrivals",28295000.0,29306000.0,29282000.0,31063000.0,32613000.0,34436000.0,35814000.0,37651000.0,36316000.0,,
80,Georgia,GEO,"International tourism, number of arrivals",1067000.0,1833000.0,2460000.0,2884000.0,2939000.0,3012000.0,3297000.0,4069400.0,4757000.0,,
81,Ghana,GHA,"International tourism, number of arrivals",931000.0,821000.0,903000.0,994000.0,825000.0,897000.0,,,,,
82,Gibraltar,GIB,"International tourism, number of arrivals",,,,,,,,,,,
83,Guinea,GIN,"International tourism, number of arrivals",12400.0,131000.0,96000.0,56000.0,33000.0,35000.0,63000.0,99000.0,,,
84,"Gambia, The",GMB,"International tourism, number of arrivals",91000.0,106000.0,157000.0,171000.0,156000.0,449000.0,450000.0,522000.0,552000.0,,
85,Guinea-Bissau,GNB,"International tourism, number of arrivals",22300.0,36700.0,35400.0,35500.0,36100.0,43800.0,45200.0,,,,
86,Equatorial Guinea,GNQ,"International tourism, number of arrivals",,,,,,,,,,,
87,Greece,GRC,"International tourism, number of arrivals",15007000.0,16427000.0,15518000.0,17920000.0,22033000.0,23599000.0,24799000.0,27194000.0,30123000.0,,
88,Grenada,GRD,"International tourism, number of arrivals",110000.0,118000.0,125000.0,128000.0,150000.0,155000.0,156000.0,168000.0,185000.0,,
89,Greenland,GRL,"International tourism, number of arrivals",,,,,,,,,,,
90,Guatemala,GTM,"International tourism, number of arrivals",1119000.0,1160000.0,1200000.0,1224000.0,1371000.0,1473000.0,1585000.0,1660000.0,1781000.0,,
91,Guam,GUM,"International tourism, number of arrivals",1197000.0,1160000.0,1308000.0,1334000.0,1343000.0,1409000.0,1536000.0,1545000.0,1549000.0,,
92,Guyana,GUY,"International tourism, number of arrivals",152000.0,157000.0,177000.0,200000.0,206000.0,207000.0,235000.0,247000.0,287000.0,,
93,High income,HIC,"International tourism, number of arrivals",593953091.312182,621516137.60796,647742382.742056,681599452.232603,723532949.824982,760381221.760921,798283035.566457,846587465.775058,879719450.757613,,
94,"Hong Kong SAR, China",HKG,"International tourism, number of arrivals",20085000.0,22316000.0,23770000.0,25661000.0,27770000.0,26686000.0,26553000.0,27884000.0,29263000.0,,
95,Honduras,HND,"International tourism, number of arrivals",863000.0,871000.0,895000.0,863000.0,868000.0,880000.0,838000.0,851000.0,,,
96,Heavily indebted poor countries (HIPC),HPC,"International tourism, number of arrivals",15286896.20984,16977316.6976192,18384372.0513311,19155432.9440369,19392860.9220315,21124902.9932378,22406697.9904931,24097516.6259645,,,
97,Croatia,HRV,"International tourism, number of arrivals",9111000.0,9927000.0,10369000.0,10948000.0,11623000.0,12683000.0,13809000.0,15593000.0,16645000.0,,
98,Haiti,HTI,"International tourism, number of arrivals",255000.0,349000.0,349000.0,420000.0,465200.0,516000.0,445000.0,467000.0,447000.0,,
99,Hungary,HUN,"International tourism, number of arrivals",9510000.0,10250000.0,10353000.0,10624000.0,12140000.0,14316000.0,15255000.0,15785000.0,17552000.0,,
100,IBRD only,IBD,"International tourism, number of arrivals",358927681.911667,375457971.501635,404605533.879489,421778021.931331,431189697.801743,442808945.083009,452065583.559555,492973105.994029,532429827.267528,,
101,IDA & IBRD total,IBT,"International tourism, number of arrivals",407936084.45439,422233563.322446,455500832.54013,475625042.194498,488654817.857791,505807211.899826,514813440.772745,561797590.954269,610304931.035529,,
102,IDA total,IDA,"International tourism, number of arrivals",46533635.2095571,44029659.7847913,48016377.3884029,50999487.5402998,55021291.4829265,61258551.85687,60625967.1532995,,,,
103,IDA blend,IDB,"International tourism, number of arrivals",14184000.0,13206000.0,13974000.0,13333739.8523985,13883224.8616236,15461852.8597786,15285673.8929889,,,,
104,Indonesia,IDN,"International tourism, number of arrivals",7003000.0,7650000.0,8044000.0,8802000.0,9435000.0,10407000.0,11519000.0,14040000.0,15810000.0,,
105,IDA only,IDX,"International tourism, number of arrivals",32437861.9001827,30925419.5831259,34290498.4624059,38273255.7974372,41909299.7126984,46654250.060092,,,,,
106,Isle of Man,IMN,"International tourism, number of arrivals",,,,,,,,,,,
107,India,IND,"International tourism, number of arrivals",5776000.0,6309000.0,6578000.0,6968000.0,13107000.0,13284000.0,14570000.0,15543000.0,17423000.0,,
108,Not classified,INX,"International tourism, number of arrivals",,,,,,,,,,,
109,Ireland,IRL,"International tourism, number of arrivals",7134000.0,7630000.0,7550000.0,8260000.0,8813000.0,9528000.0,10100000.0,10338000.0,10926000.0,,
110,"Iran, Islamic Rep.",IRN,"International tourism, number of arrivals",2938000.0,3354000.0,3834000.0,4769000.0,4968000.0,5237000.0,4942000.0,4867000.0,7295000.0,,
111,Iraq,IRQ,"International tourism, number of arrivals",1518000.0,1510000.0,1111000.0,892000.0,,,,,,,
112,Iceland,ISL,"International tourism, number of arrivals",489000.0,566000.0,673000.0,807300.0,997000.0,1289000.0,1792000.0,2225000.0,2343800.0,,
113,Israel,ISR,"International tourism, number of arrivals",2803000.0,2820000.0,2886000.0,2962000.0,2927000.0,2799000.0,2900000.0,3613000.0,4121000.0,,
114,Italy,ITA,"International tourism, number of arrivals",43626000.0,46119000.0,46360000.0,47704000.0,48576000.0,50732000.0,52372000.0,58253000.0,61567200.0,,
115,Jamaica,JAM,"International tourism, number of arrivals",1922000.0,1952000.0,1986000.0,2008400.0,2080000.0,2123000.0,2182000.0,2353000.0,2473000.0,,
116,Jordan,JOR,"International tourism, number of arrivals",4207000.0,3960000.0,4162000.0,3945000.0,3990000.0,3761000.0,3567000.0,3843500.0,4150000.0,,
117,Japan,JPN,"International tourism, number of arrivals",8611000.0,6219000.0,8358000.0,10364000.0,13413000.0,19737000.0,24040000.0,28691000.0,31192000.0,,
118,Kazakhstan,KAZ,"International tourism, number of arrivals",4097000.0,5685000.0,6163000.0,6841000.0,6333000.0,6430000.0,6509000.0,7701000.0,8789000.0,,
119,Kenya,KEN,"International tourism, number of arrivals",1470000.0,1750000.0,1619000.0,1434000.0,1261000.0,1114000.0,1268000.0,1364000.0,,,
120,Kyrgyz Republic,KGZ,"International tourism, number of arrivals",259000.0,337000.0,348000.0,415000.0,413000.0,402000.0,321000.0,421000.0,423000.0,,
121,Cambodia,KHM,"International tourism, number of arrivals",2508000.0,2882000.0,3584000.0,4210000.0,4503000.0,4775000.0,5012000.0,5602000.0,6201000.0,,
122,Kiribati,KIR,"International tourism, number of arrivals",4700.0,5300.0,4900.0,5900.0,5000.0,3900.0,5700.0,5800.0,7100.0,,
123,St. Kitts and Nevis,KNA,"International tourism, number of arrivals",98000.0,104000.0,104000.0,107000.0,113000.0,118000.0,116000.0,115000.0,125000.0,,
124,"Korea, Rep.",KOR,"International tourism, number of arrivals",8798000.0,9795000.0,11140000.0,12176000.0,14202000.0,13232000.0,17242000.0,13336000.0,15347000.0,,
125,Kuwait,KWT,"International tourism, number of arrivals",5208000.0,5574000.0,5729000.0,6217000.0,6528000.0,6941000.0,7055000.0,7407000.0,8508000.0,,
126,Latin America & Caribbean (excluding high income),LAC,"International tourism, number of arrivals",57888000.0,60119000.0,62112000.0,64008400.0,72308100.0,77185000.0,82116300.0,89250000.0,93083127.4089447,,
127,Lao PDR,LAO,"International tourism, number of arrivals",1670000.0,1894000.0,2291000.0,2700000.0,3164000.0,3543000.0,3315000.0,3257000.0,3770000.0,,
